id,key,value,type
61471754,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471754,created_by,JOSM,regular
61471754,source,massgis_import_v0.1_20071008193615,regular
61471807,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471807,created_by,JOSM,regular
61471807,source,massgis_import_v0.1_20071008193615,regular
61471817,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471817,created_by,JOSM,regular
61471817,source,massgis_import_v0.1_20071008193615,regular
61471831,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61471831,created_by,JOSM,regular
61471831,source,massgis_import_v0.1_20071008193615,regular
61472603,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472603,source,massgis_import_v0.1_20071008193615,regular
61472646,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472646,source,massgis_import_v0.1_20071008193615,regular
61472657,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472657,source,massgis_import_v0.1_20071008193615,regular
61472671,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472671,source,massgis_import_v0.1_20071008193615,regular
61472690,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472690,source,massgis_import_v0.1_20071008193615,regular
61472702,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472702,source,massgis_import_v0.1_20071008193615,regular
61472757,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472757,source,massgis_import_v0.1_20071008193615,regular
61472767,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472767,source,massgis_import_v0.1_20071008193615,regular
61472789,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472789,source,massgis_import_v0.1_20071008193615,regular
61472798,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472798,source,massgis_import_v0.1_20071008193615,regular
61472818,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472818,source,massgis_import_v0.1_20071008193615,regular
61472827,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472827,source,massgis_import_v0.1_20071008193615,regular
61472839,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472839,source,massgis_import_v0.1_20071008193615,regular
61472852,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472852,source,massgis_import_v0.1_20071008193615,regular
61472860,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472860,source,massgis_import_v0.1_20071008193615,regular
61472872,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472872,source,massgis_import_v0.1_20071008193615,regular
61472936,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472936,source,massgis_import_v0.1_20071008193615,regular
61472941,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472941,source,massgis_import_v0.1_20071008193615,regular
61472953,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472953,source,massgis_import_v0.1_20071008193615,regular
61472964,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472964,source,massgis_import_v0.1_20071008193615,regular
61472971,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472971,source,massgis_import_v0.1_20071008193615,regular
61472979,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61472979,source,massgis_import_v0.1_20071008193615,regular
61473032,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473032,source,massgis_import_v0.1_20071008193615,regular
61473050,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473050,source,massgis_import_v0.1_20071008193615,regular
61473080,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473080,source,massgis_import_v0.1_20071008193615,regular
61473091,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473091,source,massgis_import_v0.1_20071008193615,regular
61473237,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473237,source,massgis_import_v0.1_20071008193615,regular
61473321,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473321,source,massgis_import_v0.1_20071008193615,regular
61473346,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473346,source,massgis_import_v0.1_20071008193615,regular
61473797,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473797,source,massgis_import_v0.1_20071008193615,regular
61473806,highway,traffic_signals,regular
61473830,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473830,created_by,JOSM,regular
61473830,source,massgis_import_v0.1_20071008193615,regular
61473841,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473841,created_by,JOSM,regular
61473841,source,massgis_import_v0.1_20071008193615,regular
61473851,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473851,created_by,JOSM,regular
61473851,source,massgis_import_v0.1_20071008193615,regular
61473911,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473911,created_by,JOSM,regular
61473911,source,massgis_import_v0.1_20071008193615,regular
61473920,highway,traffic_signals,regular
61473938,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473938,created_by,JOSM,regular
61473938,source,massgis_import_v0.1_20071008193615,regular
61473984,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473984,source,massgis_import_v0.1_20071008193615,regular
61473993,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61473993,source,massgis_import_v0.1_20071008193615,regular
61474003,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474003,source,massgis_import_v0.1_20071008193615,regular
61474015,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474015,source,massgis_import_v0.1_20071008193615,regular
61474126,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474126,source,massgis_import_v0.1_20071008193615,regular
61474134,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474134,source,massgis_import_v0.1_20071008193615,regular
61474145,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474145,created_by,JOSM,regular
61474145,source,massgis_import_v0.1_20071008193615,regular
61474167,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474167,source,massgis_import_v0.1_20071008193615,regular
61474179,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474179,created_by,JOSM,regular
61474179,source,massgis_import_v0.1_20071008193615,regular
61474352,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474352,source,massgis_import_v0.1_20071008193615,regular
61474365,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474365,created_by,JOSM,regular
61474365,source,massgis_import_v0.1_20071008193615,regular
61474382,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474382,source,massgis_import_v0.1_20071008193615,regular
61474395,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474395,source,massgis_import_v0.1_20071008193615,regular
61474408,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474408,source,massgis_import_v0.1_20071008193615,regular
61474481,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474481,source,massgis_import_v0.1_20071008193615,regular
61474530,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474530,source,massgis_import_v0.1_20071008193615,regular
61474540,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474540,source,massgis_import_v0.1_20071008193615,regular
61474558,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474558,source,massgis_import_v0.1_20071008193615,regular
61474562,attribution,Office of Geographic and Environmental Information (MassGIS),regular
61474562,source,massgis_import_v0.1_20071008193615,regular
