id,user,uid,version,changeset,timestamp
408654443,ryebread,3216582,1,38385479,2016-04-07T16:33:11Z
408654446,ryebread,3216582,1,38385479,2016-04-07T16:33:11Z
408654450,ryebread,3216582,1,38385479,2016-04-07T16:33:12Z
408654453,ryebread,3216582,1,38385479,2016-04-07T16:33:12Z
408654464,ryebread,3216582,1,38385479,2016-04-07T16:33:13Z
408654469,ryebread,3216582,1,38385479,2016-04-07T16:33:13Z
408654473,ryebread,3216582,1,38385479,2016-04-07T16:33:13Z
408654476,ryebread,3216582,1,38385479,2016-04-07T16:33:13Z
408654479,ryebread,3216582,1,38385479,2016-04-07T16:33:13Z
408654482,ryebread,3216582,1,38385479,2016-04-07T16:33:14Z
408654485,ryebread,3216582,1,38385479,2016-04-07T16:33:14Z
408654488,ryebread,3216582,1,38385479,2016-04-07T16:33:14Z
408654493,ryebread,3216582,1,38385479,2016-04-07T16:33:14Z
408654497,ryebread,3216582,1,38385479,2016-04-07T16:33:14Z
408654501,ryebread,3216582,1,38385479,2016-04-07T16:33:14Z
408654505,ryebread,3216582,1,38385479,2016-04-07T16:33:14Z
408654508,ryebread,3216582,1,38385479,2016-04-07T16:33:15Z
408654514,ryebread,3216582,1,38385479,2016-04-07T16:33:15Z
408654517,ryebread,3216582,1,38385479,2016-04-07T16:33:15Z
408654520,ryebread,3216582,1,38385479,2016-04-07T16:33:15Z
408654523,ryebread,3216582,1,38385479,2016-04-07T16:33:15Z
408654526,ryebread,3216582,1,38385479,2016-04-07T16:33:16Z
408654529,ryebread,3216582,1,38385479,2016-04-07T16:33:16Z
408654532,ryebread,3216582,1,38385479,2016-04-07T16:33:16Z
408727950,ryebread,3216582,1,38393262,2016-04-07T21:54:02Z
408727952,ryebread,3216582,1,38393262,2016-04-07T21:54:02Z
408727955,ryebread,3216582,1,38393262,2016-04-07T21:54:02Z
408727958,ryebread,3216582,1,38393262,2016-04-07T21:54:02Z
408727961,ryebread,3216582,1,38393262,2016-04-07T21:54:02Z
408727964,ryebread,3216582,1,38393262,2016-04-07T21:54:02Z
408727967,ryebread,3216582,1,38393262,2016-04-07T21:54:02Z
408746566,Shannon Kelly,4937878,2,47491532,2017-04-05T23:13:07Z
408746568,Shannon Kelly,4937878,2,47626310,2017-04-10T14:51:41Z
408746570,Shannon Kelly,4937878,2,44246029,2016-12-07T22:14:51Z
408746572,Shannon Kelly,4937878,2,47626014,2017-04-10T14:42:22Z
408746574,Shannon Kelly,4937878,2,47511653,2017-04-06T15:36:00Z
408746576,Shannon Kelly,4937878,2,44265846,2016-12-08T20:04:10Z
408746578,Shannon Kelly,4937878,2,44284422,2016-12-09T15:15:33Z
408746580,Shannon Kelly,4937878,2,44268248,2016-12-08T21:25:50Z
408746582,Shannon Kelly,4937878,2,47629621,2017-04-10T16:29:52Z
408746584,Shannon Kelly,4937878,2,47509228,2017-04-06T14:25:59Z
408746586,Shannon Kelly,4937878,2,47509228,2017-04-06T14:25:59Z
408746589,ryebread,3216582,1,38394034,2016-04-07T22:53:58Z
408746591,Shannon Kelly,4937878,2,44285811,2016-12-09T16:25:35Z
408746593,Shannon Kelly,4937878,2,44267433,2016-12-08T20:54:31Z
408746595,Shannon Kelly,4937878,2,44285633,2016-12-09T16:15:38Z
408746597,Shannon Kelly,4937878,2,47491681,2017-04-05T23:25:26Z
408746599,ryebread,3216582,1,38394034,2016-04-07T22:53:59Z
408746601,Shannon Kelly,4937878,2,44266354,2016-12-08T20:26:05Z
408746603,Shannon Kelly,4937878,2,44284422,2016-12-09T15:15:33Z
408746605,Shannon Kelly,4937878,2,47491743,2017-04-05T23:34:12Z
408746607,Shannon Kelly,4937878,2,44284422,2016-12-09T15:15:33Z
408746609,Shannon Kelly,4937878,2,47511653,2017-04-06T15:36:02Z
408746611,Shannon Kelly,4937878,2,44285507,2016-12-09T16:10:13Z
408746613,Shannon Kelly,4937878,2,47630973,2017-04-10T17:10:01Z
408746615,Shannon Kelly,4937878,2,44285633,2016-12-09T16:15:39Z
408746617,Shannon Kelly,4937878,2,47630973,2017-04-10T17:10:02Z
408746619,Shannon Kelly,4937878,2,47509228,2017-04-06T14:25:59Z
408746621,Shannon Kelly,4937878,2,44285507,2016-12-09T16:10:12Z
408746623,Shannon Kelly,4937878,2,47510519,2017-04-06T14:59:27Z
408746625,Shannon Kelly,4937878,2,47630973,2017-04-10T17:10:01Z
408746627,Shannon Kelly,4937878,2,47491532,2017-04-05T23:13:08Z
408746629,Shannon Kelly,4937878,2,47509228,2017-04-06T14:25:59Z
408746631,Shannon Kelly,4937878,2,44266605,2016-12-08T20:35:56Z
408746633,Shannon Kelly,4937878,2,47626014,2017-04-10T14:42:22Z
408746635,Shannon Kelly,4937878,2,47630973,2017-04-10T17:10:01Z
408746637,Shannon Kelly,4937878,2,44246477,2016-12-07T22:41:14Z
408746639,Shannon Kelly,4937878,2,47511653,2017-04-06T15:36:01Z
408746641,ryebread,3216582,1,38394034,2016-04-07T22:54:02Z
408746643,Shannon Kelly,4937878,2,47510519,2017-04-06T14:59:26Z
408746645,Shannon Kelly,4937878,3,44286407,2016-12-09T16:56:49Z
408746647,Shannon Kelly,4937878,2,47510519,2017-04-06T14:59:27Z
408746649,Shannon Kelly,4937878,2,47630973,2017-04-10T17:10:01Z
408746651,Shannon Kelly,4937878,2,47491532,2017-04-05T23:13:07Z
408746653,Shannon Kelly,4937878,2,44266605,2016-12-08T20:35:56Z
408746655,Shannon Kelly,4937878,2,44284422,2016-12-09T15:15:33Z
408746657,Shannon Kelly,4937878,2,47630973,2017-04-10T17:10:01Z
408746659,Shannon Kelly,4937878,2,47626310,2017-04-10T14:51:41Z
408756407,BostonEnginerd,729771,1,38395455,2016-04-08T02:05:52Z
408757672,BostonEnginerd,729771,1,38395513,2016-04-08T02:14:51Z
408907223,BostonEnginerd,729771,1,38412106,2016-04-08T17:32:50Z
408914190,BostonEnginerd,729771,1,38412904,2016-04-08T18:11:03Z
408914192,BostonEnginerd,729771,1,38412904,2016-04-08T18:11:03Z
408952476,ryebread,3216582,1,38417096,2016-04-08T21:29:16Z
408952479,ryebread,3216582,1,38417096,2016-04-08T21:29:16Z
408952482,ryebread,3216582,1,38417096,2016-04-08T21:29:16Z
408952485,ryebread,3216582,1,38417096,2016-04-08T21:29:16Z
408952487,ryebread,3216582,1,38417096,2016-04-08T21:29:17Z
408952490,ryebread,3216582,1,38417096,2016-04-08T21:29:17Z
408952493,Jim Kogler,843366,2,41377317,2016-08-10T22:32:45Z
408952495,ryebread,3216582,1,38417096,2016-04-08T21:29:17Z
408952499,ryebread,3216582,1,38417096,2016-04-08T21:29:17Z
408952503,ryebread,3216582,1,38417096,2016-04-08T21:29:17Z
408952506,ryebread,3216582,1,38417096,2016-04-08T21:29:17Z
408952511,ryebread,3216582,1,38417096,2016-04-08T21:29:17Z
408952513,Jim Kogler,843366,2,41377317,2016-08-10T22:33:06Z
408952516,ryebread,3216582,1,38417096,2016-04-08T21:29:18Z
408952519,ryebread,3216582,1,38417096,2016-04-08T21:29:18Z
408952522,ryebread,3216582,1,38417096,2016-04-08T21:29:18Z
408952524,ryebread,3216582,1,38417096,2016-04-08T21:29:18Z
408952527,ryebread,3216582,1,38417096,2016-04-08T21:29:18Z
408952530,ryebread,3216582,1,38417096,2016-04-08T21:29:18Z
408952532,ryebread,3216582,1,38417096,2016-04-08T21:29:18Z
408952535,ryebread,3216582,1,38417096,2016-04-08T21:29:18Z
408952539,ryebread,3216582,1,38417096,2016-04-08T21:29:19Z
408952543,ryebread,3216582,1,38417096,2016-04-08T21:29:19Z
408952545,ryebread,3216582,1,38417096,2016-04-08T21:29:19Z
408952548,Jim Kogler,843366,2,41377317,2016-08-10T22:32:50Z
408952550,ryebread,3216582,1,38417096,2016-04-08T21:29:19Z
408952553,ryebread,3216582,1,38417096,2016-04-08T21:29:19Z
408952556,Jim Kogler,843366,2,41377317,2016-08-10T22:32:58Z
408952558,ryebread,3216582,1,38417096,2016-04-08T21:29:19Z
408952561,Jim Kogler,843366,2,41377317,2016-08-10T22:32:51Z
408952563,ryebread,3216582,1,38417096,2016-04-08T21:29:20Z
408952566,ryebread,3216582,1,38417096,2016-04-08T21:29:20Z
408952568,ryebread,3216582,1,38417096,2016-04-08T21:29:20Z
408952571,ryebread,3216582,1,38417096,2016-04-08T21:29:20Z
408952574,ryebread,3216582,1,38417096,2016-04-08T21:29:20Z
408952578,ryebread,3216582,1,38417096,2016-04-08T21:29:20Z
408952581,ryebread,3216582,1,38417096,2016-04-08T21:29:20Z
408952584,ryebread,3216582,1,38417096,2016-04-08T21:29:20Z
408952586,Jim Kogler,843366,2,41377317,2016-08-10T22:33:06Z
408952589,ryebread,3216582,1,38417096,2016-04-08T21:29:21Z
408952591,Jim Kogler,843366,2,41377317,2016-08-10T22:33:06Z
408952593,ryebread,3216582,1,38417096,2016-04-08T21:29:21Z
408952595,ryebread,3216582,1,38417096,2016-04-08T21:29:21Z
408952597,ryebread,3216582,1,38417096,2016-04-08T21:29:21Z
408952599,ryebread,3216582,1,38417096,2016-04-08T21:29:21Z
408952601,ryebread,3216582,1,38417096,2016-04-08T21:29:21Z
408952603,ryebread,3216582,1,38417096,2016-04-08T21:29:21Z
408952605,ryebread,3216582,1,38417096,2016-04-08T21:29:22Z
408952607,ryebread,3216582,1,38417096,2016-04-08T21:29:22Z
408952609,ryebread,3216582,1,38417096,2016-04-08T21:29:22Z
408952612,ryebread,3216582,1,38417096,2016-04-08T21:29:22Z
408952616,ryebread,3216582,1,38417096,2016-04-08T21:29:23Z
408952618,ryebread,3216582,1,38417096,2016-04-08T21:29:23Z
408952620,ryebread,3216582,1,38417096,2016-04-08T21:29:23Z
408952623,ryebread,3216582,1,38417096,2016-04-08T21:29:23Z
408952626,ryebread,3216582,1,38417096,2016-04-08T21:29:23Z
408952628,Jim Kogler,843366,2,41377317,2016-08-10T22:33:08Z
408952631,Jim Kogler,843366,2,41377317,2016-08-10T22:33:10Z
408952633,ryebread,3216582,1,38417096,2016-04-08T21:29:23Z
408952636,ryebread,3216582,1,38417096,2016-04-08T21:29:24Z
408952639,ryebread,3216582,1,38417096,2016-04-08T21:29:24Z
408952643,ryebread,3216582,1,38417096,2016-04-08T21:29:24Z
408952645,ryebread,3216582,1,38417096,2016-04-08T21:29:24Z
408952648,ryebread,3216582,1,38417096,2016-04-08T21:29:24Z
408952650,ryebread,3216582,1,38417096,2016-04-08T21:29:24Z
408952652,ryebread,3216582,1,38417096,2016-04-08T21:29:24Z
408952655,ryebread,3216582,1,38417096,2016-04-08T21:29:25Z
408952658,ryebread,3216582,1,38417096,2016-04-08T21:29:25Z
408952660,ryebread,3216582,1,38417096,2016-04-08T21:29:25Z
409161373,ryebread,3216582,1,38440910,2016-04-10T00:25:27Z
409161375,ryebread,3216582,1,38440910,2016-04-10T00:25:27Z
409161377,ryebread,3216582,1,38440910,2016-04-10T00:25:27Z
409161379,ryebread,3216582,1,38440910,2016-04-10T00:25:27Z
409161381,ryebread,3216582,1,38440910,2016-04-10T00:25:27Z
409161383,ryebread,3216582,1,38440910,2016-04-10T00:25:27Z
409161385,Shannon Kelly,4937878,3,47626014,2017-04-10T14:42:21Z
409161387,ryebread,3216582,1,38440910,2016-04-10T00:25:28Z
409161389,ryebread,3216582,1,38440910,2016-04-10T00:25:28Z
409161391,ryebread,3216582,1,38440910,2016-04-10T00:25:28Z
409161393,ryebread,3216582,1,38440910,2016-04-10T00:25:28Z
409161395,ryebread,3216582,1,38440910,2016-04-10T00:25:28Z
409161397,ryebread,3216582,1,38440910,2016-04-10T00:25:28Z
409161399,ryebread,3216582,1,38440910,2016-04-10T00:25:28Z
409161401,ryebread,3216582,1,38440910,2016-04-10T00:25:28Z
409161403,ryebread,3216582,1,38440910,2016-04-10T00:25:29Z
409647473,Alexey Lukin,485808,4,38490034,2016-04-12T04:08:50Z
409655752,Alexey Lukin,485808,2,43754032,2016-11-18T05:19:33Z
409816893,trsmith,1024769,1,38501652,2016-04-12T14:35:53Z
409907853,Alexey Lukin,485808,2,44655686,2016-12-25T04:02:22Z
409907855,Alexey Lukin,485808,1,38515097,2016-04-13T03:59:21Z
409936847,Gorgom1025,5471379,2,46779001,2017-03-12T07:36:26Z
409936849,Alexey Lukin,485808,1,38515830,2016-04-13T05:28:41Z
409937904,JessAk71,381909,2,47521941,2017-04-06T21:47:17Z
409940139,Alexey Lukin,485808,1,38516057,2016-04-13T05:51:43Z
411566672,Alexey Lukin,485808,3,44673937,2016-12-26T03:43:13Z
411570030,Alexey Lukin,485808,5,38685697,2016-04-19T06:20:43Z
411570032,Alexey Lukin,485808,4,38685697,2016-04-19T06:20:43Z
411570034,Alexey Lukin,485808,1,38684561,2016-04-19T05:04:04Z
411917712,Extant,1198553,2,41158452,2016-08-01T03:08:45Z
413188559,Alexey Lukin,485808,3,43754032,2016-11-18T05:19:33Z
413996495,Teole,90000,1,38932268,2016-04-27T19:53:18Z
413997663,Teole,90000,1,38932619,2016-04-27T20:04:14Z
413997665,Teole,90000,1,38932619,2016-04-27T20:04:14Z
414379776,Steven Deeds,3876243,3,38978723,2016-04-29T11:16:16Z
414379778,Steven Deeds,3876243,1,38977569,2016-04-29T10:13:34Z
414379780,Steven Deeds,3876243,1,38977569,2016-04-29T10:13:34Z
414379782,Steven Deeds,3876243,1,38977569,2016-04-29T10:13:34Z
414746815,agloe,3901959,1,39009735,2016-05-01T03:53:33Z
414746817,agloe,3901959,1,39009735,2016-05-01T03:53:33Z
414746819,agloe,3901959,1,39009735,2016-05-01T03:53:34Z
414747238,Jim Kogler,843366,2,39873633,2016-06-07T23:18:38Z
414849050,Steven Deeds,3876243,1,39024379,2016-05-01T19:43:43Z
414849055,Steven Deeds,3876243,1,39024379,2016-05-01T19:43:43Z
414849060,Steven Deeds,3876243,1,39024379,2016-05-01T19:43:43Z
416506626,marnen,28705,1,39175430,2016-05-08T06:08:07Z
416506748,marnen,28705,1,39175466,2016-05-08T06:12:26Z
416644722,PlaneMad,1306,1,39193770,2016-05-09T05:14:44Z
416648582,marnen,28705,1,39194071,2016-05-09T05:41:35Z
417071633,Steven Deeds,3876243,1,39225001,2016-05-10T18:35:05Z
417071637,Steven Deeds,3876243,1,39225001,2016-05-10T18:35:06Z
417071641,Steven Deeds,3876243,1,39225001,2016-05-10T18:35:07Z
417071644,Steven Deeds,3876243,1,39225001,2016-05-10T18:35:09Z
417072285,Steven Deeds,3876243,1,39225083,2016-05-10T18:38:54Z
417072290,Steven Deeds,3876243,1,39225083,2016-05-10T18:38:56Z
417073269,Steven Deeds,3876243,1,39225217,2016-05-10T18:44:13Z
417073273,Steven Deeds,3876243,1,39225217,2016-05-10T18:44:13Z
417073414,Steven Deeds,3876243,1,39225235,2016-05-10T18:44:55Z
417135698,Alexey Lukin,485808,2,44556687,2016-12-21T05:03:59Z
417257291,Steven Deeds,3876243,1,39240306,2016-05-11T11:57:57Z
417260576,Steven Deeds,3876243,1,39240470,2016-05-11T12:07:46Z
417260580,Steven Deeds,3876243,1,39240470,2016-05-11T12:07:47Z
417261666,Steven Deeds,3876243,1,39240536,2016-05-11T12:11:15Z
417262557,Steven Deeds,3876243,1,39240603,2016-05-11T12:14:55Z
417262562,Steven Deeds,3876243,1,39240603,2016-05-11T12:14:55Z
417582943,shfishburn,3711221,1,39265903,2016-05-12T12:28:26Z
417678983,Steven Deeds,3876243,1,39275411,2016-05-12T18:41:25Z
417682698,Steven Deeds,3876243,1,39275804,2016-05-12T19:04:07Z
417886069,Steven Deeds,3876243,1,39292038,2016-05-13T13:37:35Z
417886074,Steven Deeds,3876243,1,39292038,2016-05-13T13:37:36Z
417886076,Steven Deeds,3876243,2,39292244,2016-05-13T13:46:46Z
417887269,Steven Deeds,3876243,1,39292225,2016-05-13T13:45:57Z
417887275,Steven Deeds,3876243,1,39292225,2016-05-13T13:45:57Z
417887280,Steven Deeds,3876243,1,39292225,2016-05-13T13:45:57Z
417887282,Steven Deeds,3876243,1,39292225,2016-05-13T13:45:57Z
417894699,Steven Deeds,3876243,1,39293269,2016-05-13T14:22:32Z
417894701,Alexey Lukin,485808,2,44531974,2016-12-20T04:58:36Z
417894703,Steven Deeds,3876243,1,39293269,2016-05-13T14:22:33Z
417895423,Steven Deeds,3876243,1,39293430,2016-05-13T14:27:11Z
417895425,Steven Deeds,3876243,1,39293430,2016-05-13T14:27:11Z
417895427,Steven Deeds,3876243,1,39293430,2016-05-13T14:27:11Z
417895429,Steven Deeds,3876243,1,39293430,2016-05-13T14:27:11Z
417895431,Steven Deeds,3876243,1,39293430,2016-05-13T14:27:11Z
417895433,Steven Deeds,3876243,1,39293430,2016-05-13T14:27:11Z
417895435,Steven Deeds,3876243,1,39293430,2016-05-13T14:27:11Z
417895437,Steven Deeds,3876243,1,39293430,2016-05-13T14:27:11Z
418988352,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:19Z
418988354,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:19Z
418988356,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:19Z
418988358,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:20Z
418988360,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:20Z
418988362,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:20Z
418988364,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:20Z
418988366,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:20Z
418988368,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988370,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988372,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988374,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988376,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988378,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988380,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988382,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988384,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988386,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:21Z
418988388,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:22Z
418988390,Steven Deeds,3876243,1,39378971,2016-05-17T15:01:22Z
418988658,Steven Deeds,3876243,1,39379077,2016-05-17T15:04:52Z
418988660,Steven Deeds,3876243,1,39379077,2016-05-17T15:04:52Z
418988662,Steven Deeds,3876243,2,39379205,2016-05-17T15:09:06Z
418989013,Steven Deeds,3876243,1,39379205,2016-05-17T15:09:06Z
418989015,Steven Deeds,3876243,1,39379205,2016-05-17T15:09:06Z
418997696,Steven Deeds,3876243,1,39380673,2016-05-17T16:01:38Z
418997698,Steven Deeds,3876243,1,39380673,2016-05-17T16:01:38Z
418997700,Steven Deeds,3876243,1,39380673,2016-05-17T16:01:38Z
418998215,Steven Deeds,3876243,1,39380782,2016-05-17T16:05:16Z
419017581,Alexey Lukin,485808,3,50098019,2017-07-07T03:13:06Z
419031025,gknisely,285790,1,39383328,2016-05-17T18:09:01Z
419333473,Steven Deeds,3876243,1,39411506,2016-05-18T21:29:52Z
419333475,Steven Deeds,3876243,1,39411506,2016-05-18T21:29:52Z
419333477,Steven Deeds,3876243,1,39411506,2016-05-18T21:29:52Z
419333479,Steven Deeds,3876243,1,39411506,2016-05-18T21:29:52Z
419333481,Steven Deeds,3876243,1,39411506,2016-05-18T21:29:53Z
419334385,Steven Deeds,3876243,1,39411612,2016-05-18T21:34:58Z
419334387,Steven Deeds,3876243,1,39411612,2016-05-18T21:34:58Z
419334389,Steven Deeds,3876243,1,39411612,2016-05-18T21:34:58Z
419334391,Steven Deeds,3876243,1,39411612,2016-05-18T21:34:58Z
419545410,Steven Deeds,3876243,1,39433115,2016-05-19T19:53:41Z
419545412,Steven Deeds,3876243,1,39433115,2016-05-19T19:53:41Z
419545414,Steven Deeds,3876243,1,39433115,2016-05-19T19:53:41Z
419545416,Steven Deeds,3876243,1,39433115,2016-05-19T19:53:42Z
420490849,thetornado76,1624486,2,43007221,2016-10-19T12:17:26Z
420495586,nvk,131996,4,47529361,2017-04-07T06:59:03Z
420503403,srividya_c,2115749,1,39530153,2016-05-24T10:37:07Z
420503405,srividya_c,2115749,1,39530153,2016-05-24T10:37:07Z
420774507,thetornado76,1624486,2,43001858,2016-10-19T07:39:33Z
420832966,Steven Deeds,3876243,1,39559532,2016-05-25T15:50:54Z
420834010,Steven Deeds,3876243,1,39559558,2016-05-25T15:51:43Z
420861558,4b696d,1420318,8,43519894,2016-11-09T20:45:57Z
420861565,4b696d,1420318,7,43519894,2016-11-09T20:45:57Z
420902098,mterry,409119,3,41920549,2016-09-05T04:26:47Z
421283706,pratikyadav,2905914,1,39602521,2016-05-27T12:05:24Z
422510002,nvk,131996,3,47531292,2017-04-07T08:16:58Z
422617151,Steven Deeds,3876243,1,39775548,2016-06-03T10:24:50Z
422617153,Steven Deeds,3876243,1,39775548,2016-06-03T10:24:50Z
422856059,Ahlzen,81285,1,39803268,2016-06-04T19:22:58Z
422862289,Ahlzen,81285,1,39804567,2016-06-04T20:19:19Z
422862292,Ahlzen,81285,1,39804567,2016-06-04T20:19:20Z
422862298,Ahlzen,81285,1,39804567,2016-06-04T20:19:20Z
422862300,Ahlzen,81285,1,39804567,2016-06-04T20:19:20Z
422862302,Ahlzen,81285,1,39804567,2016-06-04T20:19:20Z
422862304,Ahlzen,81285,1,39804567,2016-06-04T20:19:20Z
424088340,Anthony Moffa,3860505,1,39931543,2016-06-10T14:52:19Z
424638432,radumas,2080154,1,39981819,2016-06-13T00:10:57Z
425598235,CycleStreets,141442,2,42211958,2016-09-16T19:36:39Z
425598237,CitymapperHQ,2818856,1,40099732,2016-06-17T17:27:12Z
426108310,Phippen,286581,1,40155434,2016-06-20T11:42:57Z
426441772,karitotp,2748195,1,40190669,2016-06-21T20:48:01Z
426444468,yurasi,3526564,2,45255490,2017-01-17T21:35:14Z
426444481,RichRico,2219338,1,40190849,2016-06-21T20:56:14Z
426444492,RichRico,2219338,1,40190849,2016-06-21T20:56:15Z
426445335,nkhall,179506,3,50352869,2017-07-17T14:16:09Z
426445337,nkhall,179506,6,50392109,2017-07-18T23:44:53Z
426445341,nkhall,179506,3,50352869,2017-07-17T14:16:04Z
426445345,nkhall,179506,4,50352869,2017-07-17T14:16:07Z
426445350,nkhall,179506,3,50352869,2017-07-17T14:16:03Z
426445354,nkhall,179506,3,50352869,2017-07-17T14:16:08Z
426445358,nkhall,179506,3,50352869,2017-07-17T14:16:04Z
426450128,nkhall,179506,4,50392956,2017-07-19T01:14:07Z
426450130,nkhall,179506,2,50352869,2017-07-17T14:16:11Z
426450167,nkhall,179506,3,50391848,2017-07-18T23:17:53Z
426450169,nkhall,179506,4,50391848,2017-07-18T23:17:53Z
426450174,nkhall,179506,5,50337921,2017-07-17T01:36:39Z
426450180,nkhall,179506,4,50337921,2017-07-17T01:36:36Z
426450182,nkhall,179506,4,50337921,2017-07-17T01:36:34Z
426450185,nkhall,179506,3,50337921,2017-07-17T01:36:46Z
426452935,calfarome,2511706,1,40191079,2016-06-21T21:09:16Z
426455462,yurasi,3526564,1,40191148,2016-06-21T21:13:17Z
426455467,yurasi,3526564,1,40191148,2016-06-21T21:13:18Z
426455473,yurasi,3526564,1,40191148,2016-06-21T21:13:18Z
426455478,yurasi,3526564,1,40191148,2016-06-21T21:13:18Z
426455483,yurasi,3526564,1,40191148,2016-06-21T21:13:19Z
426455489,yurasi,3526564,1,40191148,2016-06-21T21:13:19Z
426456571,nkhall,179506,3,50391627,2017-07-18T23:01:22Z
426456582,nvk,131996,3,47529361,2017-04-07T06:59:01Z
426456594,nvk,131996,3,47529361,2017-04-07T06:59:01Z
426456606,thetornado76,1624486,2,43007221,2016-10-19T12:17:01Z
426456618,thetornado76,1624486,2,43007221,2016-10-19T12:17:02Z
426456630,nvk,131996,4,47529361,2017-04-07T06:59:04Z
426456642,nvk,131996,3,47529361,2017-04-07T06:59:00Z
426456654,thetornado76,1624486,3,43007221,2016-10-19T12:17:02Z
426456666,nkhall,179506,4,50391627,2017-07-18T23:01:19Z
426456679,nkhall,179506,3,50391627,2017-07-18T23:01:20Z
426456703,piligab,3877019,1,40191161,2016-06-21T21:15:06Z
426456715,nvk,131996,2,47529361,2017-04-07T06:58:48Z
426456727,nkhall,179506,4,50391627,2017-07-18T23:01:12Z
426456738,nvk,131996,3,47529361,2017-04-07T06:58:51Z
426456752,nkhall,179506,4,50391627,2017-07-18T23:01:13Z
426456763,nvk,131996,3,47529361,2017-04-07T06:58:52Z
426459760,nkhall,179506,3,50391848,2017-07-18T23:17:56Z
426459778,nkhall,179506,3,50391848,2017-07-18T23:17:54Z
426460078,wambag,326503,3,49311192,2017-06-06T16:45:17Z
426460360,yurasi,3526564,1,40191253,2016-06-21T21:20:45Z
426460373,yurasi,3526564,1,40191253,2016-06-21T21:20:46Z
426460378,yurasi,3526564,1,40191253,2016-06-21T21:20:47Z
426464718,wambag,326503,4,50274474,2017-07-14T06:36:36Z
426465729,dannykath,2226712,1,40191380,2016-06-21T21:28:13Z
426465733,dannykath,2226712,1,40191380,2016-06-21T21:28:14Z
426469474,calfarome,2511706,1,40191499,2016-06-21T21:34:42Z
426469928,AnotherDrone,5688852,2,48461274,2017-05-06T20:49:08Z
426469933,AnotherDrone,5688852,2,48461274,2017-05-06T20:49:12Z
426470701,RichRico,2219338,1,40191526,2016-06-21T21:36:31Z
426472927,thetornado76,1624486,2,43001393,2016-10-19T07:12:45Z
426473333,ndavidow,4154469,3,47827646,2017-04-16T00:28:18Z
426473339,yurasi,3526564,1,40191716,2016-06-21T21:41:43Z
426473344,yurasi,3526564,1,40191716,2016-06-21T21:41:43Z
426473348,ndavidow,4154469,2,47827386,2017-04-16T00:08:16Z
426476023,calfarome,2511706,1,40191854,2016-06-21T21:46:16Z
426477353,nkhall,179506,2,50357969,2017-07-17T17:37:12Z
426477358,yurasi,3526564,1,40191976,2016-06-21T21:48:51Z
426477364,yurasi,3526564,1,40191976,2016-06-21T21:48:52Z
426477476,thetornado76,1624486,2,43000026,2016-10-19T04:32:13Z
426477480,thetornado76,1624486,2,43000026,2016-10-19T04:32:13Z
426477489,JessAk71,381909,2,47632717,2017-04-10T18:02:23Z
426477494,thetornado76,1624486,2,43000026,2016-10-19T04:32:17Z
426477499,yurasi,3526564,2,40216098,2016-06-22T22:33:35Z
426477503,wambag,326503,4,48550480,2017-05-10T05:03:31Z
426477508,wambag,326503,3,48550480,2017-05-10T05:03:31Z
426480239,piligab,3877019,1,40192200,2016-06-21T21:54:12Z
426480245,piligab,3877019,1,40192200,2016-06-21T21:54:13Z
426480264,nkhall,179506,2,50316517,2017-07-16T01:58:30Z
426480276,piligab,3877019,1,40192200,2016-06-21T21:54:14Z
426480603,thetornado76,1624486,2,43024356,2016-10-20T04:38:27Z
426480608,thetornado76,1624486,2,43024356,2016-10-20T04:38:30Z
426480613,thetornado76,1624486,2,43024356,2016-10-20T04:38:55Z
426480620,thetornado76,1624486,3,43024356,2016-10-20T04:38:56Z
426480626,thetornado76,1624486,2,43024356,2016-10-20T04:38:59Z
426480631,yurasi,3526564,1,40192219,2016-06-21T21:54:53Z
426481838,thetornado76,1624486,2,43024451,2016-10-20T04:53:22Z
426481845,nvk,131996,3,47528961,2017-04-07T06:42:39Z
426481851,thetornado76,1624486,2,43007221,2016-10-19T12:17:24Z
426482602,yurasi,3526564,1,40192374,2016-06-21T21:58:41Z
426482609,yurasi,3526564,1,40192374,2016-06-21T21:58:42Z
426482618,ridixcr,2508151,2,40239816,2016-06-23T17:22:49Z
426484623,piligab,3877019,1,40192470,2016-06-21T22:02:24Z
